"rf_coeffs"
"Iteration" "cd etc.."
("Iteration" "cd" "cl")
1 3.442924917026949 4.592494815539011
2 0.7186494221068512 1.73824247873542
3 0.5019395575117488 0.5688886558107273
4 0.006022613151861691 0.09169791026105985
5 0.2026768756076854 0.02599345877263087
6 -0.01442577793883588 0.05311383897647517
7 0.1245872812810653 0.1100233991835922
8 0.01467051957706304 0.19956824472244
9 0.1012191468691125 0.2456814791960814
10 0.03417513283474741 0.2548130584321855
11 0.08287987149185168 0.2570461740899155
12 0.04364712376278972 0.2701546571658608
13 0.06695914050253014 0.2665307615080628
14 0.04786348468317363 0.2953229024835595
15 0.05487162380286641 0.2680809726243366
16 0.04942812920951634 0.3148292154363564
17 0.04681919124472431 0.2861423673857082
18 0.04938054920150949 0.3298344323471083
19 0.04284834341855322 0.2942727371281186
20 0.04527715742928224 0.3177981460838853
21 0.04199166256723374 0.3126599498372807
22 0.04265841476569333 0.3278446324975716
23 0.04189827857174609 0.3352633373958173
24 0.04053676493503767 0.3335075666667267
25 0.04071622132495892 0.3463363216416974
26 0.03924548400914703 0.3431468351609375
27 0.03948192219995082 0.3561343704246497
28 0.03827636687325715 0.3530249345519615
29 0.03824137584111863 0.3598542286267695
30 0.03744023920218515 0.362773031724563
31 0.03687161881244787 0.364917940045297
32 0.03663202552079742 0.3715104897523436
33 0.03582274179218072 0.3715520214097676
34 0.03575991474193341 0.3779369909408461
35 0.03493114155089311 0.3787874667657371
36 0.03482484730816495 0.3834860891303556
37 0.03423247713226846 0.3861241338779534
38 0.03391221797886843 0.388980381962381
39 0.03352832723601421 0.3927071033160223
40 0.03303053564802223 0.3946323914653468
41 0.03278224925850833 0.3986360675978354
42 0.03226421404117357 0.4006974394336072
43 0.03202488808986153 0.4041742663081633
44 0.03156374034734367 0.4066379085134886
45 0.03127379956201796 0.4094096754130729
46 0.03090652132714044 0.4124034908125386
47 0.03058465941683359 0.4148783334116431
48 0.03027774923971354 0.417912260574085
49 0.02993093661022843 0.4203917168199094
50 0.02966766338263197 0.4232629013176758
51 0.02933530186737658 0.425770351693487
52 0.02909235145806984 0.4285005866966135
53 0.02880873254666903 0.4311615315900577
54 0.0285651243437502 0.4337300497453729
55 0.02831780833229128 0.4364706572720021
56 0.02808765288698442 0.4390283444656196
57 0.02787259013778029 0.4417649100693966
58 0.02765072833569721 0.4442725324689877
59 0.02745974208905158 0.4469113080261283
60 0.02726065046896697 0.4494485070015084
